Date,Open,High,Low,Close,Adj Close,Volume
03/01/2022,298.1499939,307.1099854,297.8500061,301.2099915,300.7810669,39154700
04/01/2022,302.769989,304.6799927,283.4899902,292.8999939,292.4828491,52715400
05/01/2022,289.4899902,294.1600037,275.3299866,276.0400085,275.6468811,49806400
06/01/2022,276.3999939,284.3800049,270.6499939,281.7799988,281.3786926,45418600
07/01/2022,281.4100037,284.2200012,270.5700073,272.4700012,272.0819702,40993900
10/01/2022,265.8099976,274.6900024,256.4400024,274,273.6097717,59468100
11/01/2022,273.230011,280.6499939,268.3900146,278.1700134,277.7738647,40408900
12/01/2022,280.6700134,285.9500122,276.0799866,279.9899902,279.5912476,38341300
13/01/2022,283.7900085,284.7999878,264.980011,265.75,265.371521,54017100
14/01/2022,263,271.9700012,262.1000061,269.4200134,269.0362854,39583200
18/01/2022,262.6000061,266.3800049,257.7000122,259.0299988,258.6610413,42427000
19/01/2022,260.7900085,265.4299927,250.5200043,250.6699982,250.3130035,48831500
20/01/2022,253.0399933,255.7899933,240.7799988,241.5,241.1560974,43518100
21/01/2022,235.0700073,248.2299957,232.6300049,233.7400055,233.407135,71895800
24/01/2022,223.3000031,233.8000031,208.8800049,233.7200012,233.3871307,91398200
25/01/2022,225.4600067,229.4299927,220,223.2400055,222.9220886,66461600
26/01/2022,232.3999939,240.5700073,223,227.7200012,227.3957214,75595900
27/01/2022,235.6799927,239.9499969,216.75,219.4400024,219.1274719,57335300
28/01/2022,220.1199951,228.5800018,212.9600067,228.3999939,228.074707,54377400
31/01/2022,231.8200073,245.0899963,230.5200043,244.8600006,244.511261,56468000
01/02/2022,251.0399933,251.4499969,238.8999939,246.3800049,246.0291138,51892500
02/02/2022,257.9400024,258.1700134,245.5299988,252.4199982,252.0605011,54341900
03/02/2022,244.5800018,250.7700043,237.8000031,239.4799957,239.1389465,41017800
04/02/2022,239.7200012,246.3500061,236.3200073,243.1900024,242.8436432,35482900
07/02/2022,243.7200012,251.8200073,242.0200043,247.2799988,246.9278259,37686800
08/02/2022,243.5899963,252.3000031,239.8000031,251.0800018,250.7224274,41035900
09/02/2022,256.2200012,267.25,253.5299988,267.0499878,266.6696472,52428200
10/02/2022,259.9500122,269.25,256,258.2399902,257.8721924,51320000
11/02/2022,259.1600037,261.519989,237.7299957,239.4900055,239.1489258,60547200
14/02/2022,239.3399963,248.75,237.5500031,242.6699982,242.3244019,44042400
15/02/2022,249.4900055,265.4500122,247.8399963,264.9500122,264.5726318,69986900
16/02/2022,262.5899963,265.8200073,255.5200043,265.1099854,264.7324829,73267600
17/02/2022,256.2999878,257.8500061,241.6499939,245.0700073,244.720993,81059500
18/02/2022,246.6799927,249.8600006,231,236.4199982,236.0832977,76125500
22/02/2022,230.3500061,240.6399994,230,233.8999939,233.5668793,63342200
23/02/2022,238.0200043,241.5500031,223.0099945,223.8699951,223.5511932,56651100
24/02/2022,210.1499939,238,208.8999939,237.4799957,237.1417847,73580100
25/02/2022,237.2100067,242.1699982,233.8099976,241.5700073,241.2259827,52886600
28/02/2022,239.9199982,246.6499939,237.0700073,243.8500061,243.5027313,47731900
01/03/2022,242.9100037,243.7700043,231.3200073,234.7700043,234.4356537,41205600
02/03/2022,237.5599976,244.0899963,234.1499939,242.1999969,241.8962402,38964200
03/03/2022,242.6199951,243.2599945,234.6900024,237.1399994,236.8426361,36509500
04/03/2022,233.8399963,236.8000031,224.8200073,229.3600006,229.072403,43141500
07/03/2022,228.1699982,230.3300018,213.3000031,213.5200043,213.2522278,45082100
08/03/2022,213.0899963,223.7299957,206.5,215.1399994,214.8702087,55746700
09/03/2022,223.8699951,232.1999969,222.4700012,230.1399994,229.8513641,49274200
10/03/2022,225.3099976,227.8800049,218.8200073,226.5800018,226.2958679,42806600
11/03/2022,230.2200012,231.4499969,220.4600067,221,220.7228699,36720900
14/03/2022,218.6900024,222.6199951,211.5899963,213.3000031,213.0325012,38535400
15/03/2022,215.1799927,230.3800049,213.2200012,229.7299957,229.441925,49199600
16/03/2022,235,245.9700012,231.7200012,244.9600067,244.6528168,67142200
17/03/2022,241.1999969,248.4199982,239.0599976,247.6600037,247.3494415,47194100
18/03/2022,247.9900055,265.6900024,246.2400055,264.5299988,264.1983032,73071900
21/03/2022,265.0700073,271.519989,259.6700134,267.3399963,267.0047607,59172700
22/03/2022,267.269989,272.3800049,260.7200012,265.2399902,264.9074097,54700700
23/03/2022,261.2600098,266.1199951,255.75,256.3399963,256.0185547,50212000
24/03/2022,261.6600037,283.2000122,259.0700073,281.5,281.1470032,87737900
25/03/2022,278.8599854,283.5799866,272.7099915,276.9200134,276.5727539,57901600
28/03/2022,277.5599976,282.5,272.0599976,282.1900024,281.8361206,42549400
29/03/2022,286.9500122,289.4599915,279.7999878,286.5599976,286.2006531,48898400
30/03/2022,283.0400085,284.9599915,275.0299988,276.8999939,276.5527649,46348700
31/03/2022,277.8200073,282.480011,272.7000122,272.8599854,272.5177917,52344000
01/04/2022,273.75,274.9599915,262.6700134,267.1199951,266.7850342,51723500
04/04/2022,267.2799988,275.5799866,266.1300049,273.6000061,273.2569275,39712000
05/04/2022,272.5400085,273.1900024,258.2000122,259.3099976,258.9848633,43661500
06/04/2022,249.3399963,253,240.0299988,244.0700073,243.7639465,70383300
07/04/2022,244.4100037,247.2200012,234.7799988,242.0800018,241.7764282,55799200
08/04/2022,239.1699982,239.2299957,230.6199951,231.1900024,230.9000854,52478100
11/04/2022,222.1399994,223.1999969,216.6000061,219.1699982,218.8951569,57520700
12/04/2022,225.3699951,227.25,212.8200073,215.0399933,214.77034,66225800
13/04/2022,217.2799988,225,214.5500031,222.0299988,221.7515717,51694300
14/04/2022,225.0500031,227.7700043,211.6300049,212.5800018,212.3134003,56909700
18/04/2022,212,220.8800049,210.7899933,217.8300018,217.556839,52570100
19/04/2022,217.1999969,223.7299957,213.1399994,221.9799957,221.7016144,51278100
20/04/2022,225.1699982,226.6999969,212,214.8200073,214.5506134,46897400
21/04/2022,217.0899963,223.9199982,200,201.8300018,201.576889,65620900
22/04/2022,203.0299988,204.8600006,195,195.1499939,194.9052582,62471300
25/04/2022,192.0200043,199.4499969,190.9600067,199.0200043,198.7704163,64156600
26/04/2022,197.1799927,197.8800049,186.6999969,187.8800049,187.6443939,65314300
27/04/2022,185.9799957,191.6699982,182.8999939,184.1499939,183.9190674,49946000
28/04/2022,189.6699982,200.3699951,184.8999939,197.8200073,197.5719604,57032700
29/04/2022,194.0200043,201.2799988,185.1699982,185.4700012,185.2374268,50043500
02/05/2022,185.4100037,195.7400055,183.9100037,195.3300018,195.0850372,57204900
03/05/2022,194,198.25,191.3300018,196.0200043,195.7741852,47575100
04/05/2022,199.2299957,204,187.5099945,203.3399963,203.0850067,64885500
05/05/2022,198.6699982,199.25,185,188.4400024,188.2036896,62633100
06/05/2022,187.3600006,195.1199951,179.8999939,186.75,186.5158234,63329700
09/05/2022,180.3399963,182.5500031,168.2700043,169.5,169.2874603,64445500
10/05/2022,176.8899994,181.9799957,170.25,175.9499969,175.7293701,76147400
11/05/2022,173.4700012,177.5299988,165.6799927,166.3000031,166.0914612,67016700
12/05/2022,162.1900024,167.8800049,155.6699982,161.75,161.5471497,70872800
13/05/2022,167.8800049,179.2799988,165.9299927,177.0599976,176.8379517,67043700
16/05/2022,175.0899963,177.8800049,171.0599976,172.6399994,172.4235077,52144600
17/05/2022,180.7400055,183.7100067,176.3399963,181.7700043,181.5420532,58583000
18/05/2022,177.0500031,181.1799927,168.6399994,169.3800049,169.1676025,54516100
19/05/2022,169.3699951,176.8699951,167.3399963,171.2400055,171.0252686,62131000
20/05/2022,173.3200073,174.1000061,157.5500031,166.9400024,166.7306366,73910500
23/05/2022,162.7400055,169.1499939,161.7899933,168.9799957,168.7680969,63988900
24/05/2022,165.1000061,165.9700012,157.8000031,161.5399933,161.3374023,58855000
25/05/2022,160.1999969,171.1100006,160,169.75,169.5371552,78113200
26/05/2022,160.3600006,180.9199982,160.2200012,178.5099945,178.2861328,99657500
27/05/2022,181.8600006,188.8099976,181,188.1100006,187.8740845,73837900
31/05/2022,189.8000031,192,183.5,186.7200012,186.4858551,66410000
01/06/2022,187.2400055,190.5299988,181.2200012,183.1999969,182.9702454,54451400
02/06/2022,182.9199982,196.1900024,181.9799957,195.9199982,195.6743011,64865600
03/06/2022,190.8200073,193.3200073,185.2200012,187.1999969,186.9652405,59877900
06/06/2022,191.3899994,193.3699951,185.6399994,187.8600006,187.6244202,42240600
07/06/2022,184.7200012,190,181.8800049,189.2599945,189.0226593,38891400
08/06/2022,187.9900055,191.8000031,185.3500061,186.4799957,186.2855072,36325200
09/06/2022,184.8099976,189.3300018,180.4100037,180.4799957,180.2917786,39557400
10/06/2022,176,176.9700012,168.6900024,169.7400055,169.5629883,46524800
13/06/2022,160,163.1199951,156.0599976,156.4700012,156.3068085,60415300
14/06/2022,157.3099976,160.6600037,154.1199951,158.3600006,158.1948547,46968000
15/06/2022,160.9499969,168.6799927,159.2599945,165.2700043,165.097641,56393600
16/06/2022,158.6000061,159.4199982,154.0099945,156.0099945,155.8472748,54574900
17/06/2022,156.4799957,159.9499969,153.2799988,158.8000031,158.6343842,63033400
21/06/2022,164.75,170.0800018,164.0700073,165.6600037,165.4872437,48308900
22/06/2022,162.2599945,166.6199951,161.8000031,163.6000061,163.4294128,43713500
23/06/2022,165.1900024,165.8500061,158.5299988,162.25,162.08078,46368000
24/06/2022,165,171.3999939,163.1000061,171.2599945,171.0814056,47215300
27/06/2022,173.1199951,173.3000031,166.2599945,168.6900024,168.5140686,42796800
28/06/2022,169,172.0200043,159.4499969,159.8200073,159.6533356,46114900
29/06/2022,158.1399994,158.1999969,151.6999969,155.4199982,155.2579193,48235200
30/06/2022,153.6100006,155.6699982,148.6199951,151.5899963,151.4318848,68607000
01/07/2022,148.9900055,150.6300049,143.9199982,145.2299957,145.0785217,57761000
05/07/2022,141.75,149.7100067,140.5500031,149.6399994,149.4839478,65139700
06/07/2022,150.1000061,153.1900024,147.8899994,151.3000031,151.1422119,52906600
07/07/2022,154.5599976,159.4499969,153.8899994,158.5800018,158.4146271,49290300
08/07/2022,154.3000031,160.3699951,153.8899994,158.3800049,158.2148285,46797200
11/07/2022,155.2599945,155.2700043,150.3800049,151.5200043,151.3619843,43732100
12/07/2022,152.6799927,154.3099976,148.7700043,150.8200073,150.6627197,45848300
13/07/2022,145.8999939,153.75,144.6499939,151.6399994,151.4818573,52191800
14/07/2022,151.0800018,154.7299957,147.2799988,153.7200012,153.5597076,45623500
15/07/2022,156.5899963,157.8200073,154.4499969,157.6199951,157.4556122,38593500
18/07/2022,163.0200043,168.9700012,160.0200043,161.0099945,160.8421021,67051700
19/07/2022,164.8600006,171.1000061,161.7200012,169.9199982,169.7427979,70236600
20/07/2022,169.4700012,179.3300018,168.0099945,178.0700073,177.8842926,76053800
21/07/2022,178.8500061,181.4400024,175.4499969,180.5,180.3117676,55704900
22/07/2022,178.9299927,179.6699982,171.3699951,173.1900024,173.0093689,53667100
25/07/2022,170.1900024,171.2400055,166.4900055,170.2400055,170.062439,48074800
26/07/2022,168.8899994,169.1900024,164.7799988,165.3300018,165.1575928,39786500
27/07/2022,170.3200073,179.3600006,169.1300049,177.8999939,177.7144623,56977600
28/07/2022,179.75,181.3999939,174.3999939,179.8399963,179.6524658,47464600
29/07/2022,178.1300049,182.4400024,176.9199982,181.6300049,181.4405975,43546000
01/08/2022,181.8200073,188.4600067,179.8999939,184.4100037,184.2176971,47646900
02/08/2022,181.2200012,189.3800049,180.9199982,185.2599945,185.0667877,48952700
03/08/2022,181.8399963,189.6799927,181.3699951,188.9299927,188.7329712,41814600
04/08/2022,188.4900055,192.7400055,187.6000061,192.1499939,191.949585,40965200
05/08/2022,188.1000061,192.2899933,186.6600037,189.8899994,189.6919556,38606800
08/08/2022,175.0200043,182.3899994,172.4199982,177.9299927,177.7444458,98185900
09/08/2022,172.5200043,174.4700012,167.2400055,170.8600006,170.6818085,66826300
10/08/2022,176.9799957,181.1799927,173.1699982,180.9700012,180.7812805,59742200
11/08/2022,181.3099976,187.0700073,178.7599945,179.4199982,179.2328949,50932700
12/08/2022,181.6000061,187.1799927,179.5299988,187.0899963,186.8948822,47809400
15/08/2022,187.0099945,191.6399994,186.1300049,190.3200073,190.1215363,45766600
16/08/2022,189.1999969,191.4199982,185.0099945,188.7899933,188.5931091,45124000
17/08/2022,185.2299957,186.8800049,181.4499969,183.3500061,183.1587982,44679900
18/08/2022,183.0099945,188.6499939,181.8300018,187.7299957,187.5341949,41544700
19/08/2022,184.0599976,185.1999969,177.6999969,178.4900055,178.3038635,44158800
22/08/2022,174.8999939,175.5800018,169.6600037,170.3399963,170.1623535,40959300
23/08/2022,169.8899994,174.6499939,169.6999969,171.8099976,171.6308136,36998600
24/08/2022,170.1199951,174.0599976,168.9499969,172.2200012,172.0404053,52266100
25/08/2022,168.4400024,179.4700012,168.3300018,179.1300049,178.9431763,77069100
26/08/2022,178.5700073,179.2400055,162.3699951,162.6000061,162.4304504,76912700
29/08/2022,160.1999969,163.3800049,157.6699982,158.0099945,157.8451996,49613200
30/08/2022,159.6000061,160.3899994,151.8200073,154.6799927,154.5186615,53018100
31/08/2022,153.8399963,155.3999939,149.5899963,150.9400024,150.782608,57371000
01/09/2022,142.0899963,143.8000031,132.6999969,139.3699951,139.2246399,117886500
02/09/2022,141,141.7100067,135.9100037,136.4700012,136.3276978,74315700
06/09/2022,137.3099976,137.7899933,133.5099945,134.6499939,134.509552,53575100
07/09/2022,135.6300049,138.3800049,133.4600067,137.1399994,137.0376892,51265700
08/09/2022,134.5899963,140.0800018,133.6900024,139.8999939,139.7956238,62487300
09/09/2022,141.5700073,144.7400055,141.2599945,143.8699951,143.7626648,48661200
12/09/2022,143.6900024,145.4700012,141.9799957,145.0500031,144.9417877,48415900
13/09/2022,138.0200043,139.2200012,130.9900055,131.3099976,131.2120361,71495600
14/09/2022,132.5399933,132.8999939,129.1300049,131.2799988,131.1820831,58850700
15/09/2022,130.1499939,132.3300018,127.9000015,129.2899933,129.1935425,52362500
16/09/2022,127.4199982,132.1199951,126.1699982,131.9799957,131.881546,67075100
19/09/2022,130.1199951,134.6300049,130.1000061,133.8200073,133.7201843,56968500
20/09/2022,132.1499939,134.8300018,130.5700073,131.7599945,131.6616821,52481800
21/09/2022,132.1300049,140.3099976,131.1000061,132.6100006,132.5110626,80767900
22/09/2022,130.6999969,131.4900055,124.2799988,125.6100006,125.5162888,75916200
23/09/2022,124.1999969,126.1100006,122.5699997,125.1600037,125.0666275,66330900
26/09/2022,124.9100037,126.5899963,122.1399994,122.2799988,122.1887741,54734300
27/09/2022,125.0699997,127.3600006,122.5800018,124.1299973,124.0373917,55385400
28/09/2022,124.0999985,128.2299957,123.5400009,127.3600006,127.2649841,54241400
29/09/2022,124.4800034,125,119.4599991,122.1999969,122.1088257,53276300
30/09/2022,120.8700027,126.3300018,120.75,121.3899994,121.2994461,56563800
03/10/2022,123.4700012,126.7799988,121.0500031,125.1200027,125.0266724,54747800
04/10/2022,128.7899933,132.1999969,128.7899933,131.6699982,131.5717773,58418200
05/10/2022,129.1100006,133.2100067,126.2099991,132.0899963,131.9914551,50713100
06/10/2022,132.1999969,136.5599976,131.0299988,131.3000031,131.2020721,64415700
07/10/2022,125.0500031,126.6999969,120.2200012,120.7600021,120.6699219,67247800
10/10/2022,120.3700027,121.2399979,114.0800018,116.6999969,116.6129456,69869900
11/10/2022,115.6100006,118.4599991,112.8300018,115.8600006,115.7735672,66748200
12/10/2022,115.7900009,117.3499985,113.4499969,115,114.9142075,49259000
13/10/2022,109.7099991,120.7799988,108.1299973,119.5999985,119.5107651,85010300
14/10/2022,120.5699997,121.1100006,112.0400009,112.2699966,112.1862335,71343200
17/10/2022,115.1800003,119.4800034,115.1699982,118.8799973,118.7913055,58077400
18/10/2022,123.4400024,124.9199982,116.1800003,119.6699982,119.5807266,65936200
19/10/2022,118.7900009,123.5,118.3399963,120.5100021,120.4200974,52313100
20/10/2022,121.1299973,127.6900024,121.0500031,121.9400024,121.8490295,65239800
21/10/2022,120.9800034,124.9800034,118.8700027,124.6600037,124.567009,60949400
24/10/2022,125.0800018,127.0999985,120.6399994,125.9899979,125.8960037,51745700
25/10/2022,126.9400024,133,126.6399994,132.6100006,132.5110626,50548200
26/10/2022,128.6900024,133.8800049,127.0800018,128.9600067,128.8638,53295300
27/10/2022,136.3000031,138.3800049,131.2200012,131.7599945,131.6616821,58311300
28/10/2022,131.0399933,138.5,130.6100006,138.3399963,138.2367859,52104000
31/10/2022,137.7799988,138.3800049,132.9700012,134.9700012,134.8693237,48634100
01/11/2022,138.1100006,139.25,135.1900024,135.4299927,135.3289642,43281700
02/11/2022,138.5,142.1000061,132.1100006,132.1900024,132.0914001,67262800
03/11/2022,130.4299927,137.8099976,129.5599976,134.2100067,134.1098785,50006500
04/11/2022,139.8600006,142.2899933,136.9700012,141.5599976,141.4543762,61257600
07/11/2022,142.2799988,144.1199951,139.5399933,143.0099945,142.9033051,41006100
08/11/2022,148.0099945,148.9100037,142.1600037,146.0200043,145.9110565,59529200
09/11/2022,141.6199951,142.1100006,137.5899963,137.7599945,137.6572266,45441400
10/11/2022,148,157.7299957,145.4700012,157.5,157.3824921,70081900
11/11/2022,158.0700073,163.8899994,154.8200073,163.2700043,163.1481934,65548700
14/11/2022,162.1799927,165.3999939,159.2200012,162.9499969,162.8284302,52785200
15/11/2022,167.2200012,169.9799957,163.8200073,166.6600037,166.5356598,54587600
16/11/2022,161.6199951,163.6199951,158.7299957,159.1000061,158.9812927,64954700
17/11/2022,157.1499939,162.6600037,155.3500061,156.7700043,156.6530304,71089400
18/11/2022,159.6600037,160.0200043,151.1999969,154.0899963,153.9750366,49207200
21/11/2022,151.4700012,154.7700043,150.8000031,153.1699982,153.0557251,40473900
22/11/2022,153.2799988,160.5800018,151.2200012,160.3800049,160.2603607,47286600
23/11/2022,160.9799957,165.2700043,160.4799957,165.1900024,165.0667725,42724100
25/11/2022,163.1799927,164.8699951,161.7200012,162.6999969,162.5786133,16793400
28/11/2022,160.2599945,163.5700073,157.25,158.2700043,158.1519318,30374100
29/11/2022,158.2700043,159.3200073,155.1999969,156.3899994,156.2733307,29838400
30/11/2022,156.9700012,169.3000031,155.9700012,169.2299957,169.1470184,56529800
01/12/2022,169.9900055,172.6499939,166.3500061,171.3500061,171.265976,47097700
02/12/2022,166.5899963,169.3300018,164.4499969,168.7599945,168.6772308,37138900
05/12/2022,166.7899933,169.9499969,164.7200012,166.1000061,166.0185547,35225500
06/12/2022,165.3000031,165.7299957,158.1900024,159.8699951,159.7915955,35269400
07/12/2022,157.7200012,161.8600006,156.6699982,161.1999969,161.1209564,37238800
08/12/2022,162.7299957,171.7899933,159.5899963,171.6900024,171.6058044,51545600
09/12/2022,171.6000061,175.8300018,169.75,170.0099945,169.9266052,46533800
12/12/2022,170.3699951,175.3800049,167.9700012,175.3500061,175.2640228,45732800
13/12/2022,185.3099976,187.8999939,177.1100006,180.7200012,180.6313934,65658900
14/12/2022,179.8699951,182.5200043,174.1999969,176.7400055,176.6533508,49688800
15/12/2022,171.4600067,173.1999969,167,169.5200043,169.4368744,47854200
16/12/2022,168.6399994,170.4100037,164.1000061,165.7100067,165.6287384,47823200
19/12/2022,165.7200012,166.0899963,161.4499969,162.5399933,162.4602966,35403900
20/12/2022,160.6399994,163.1000061,158.5200043,160.8500061,160.7711182,40326000
21/12/2022,161.1399994,166.2700043,161.0200043,165.0099945,164.9290619,32502500
22/12/2022,160.9400024,161.3800049,148.8200073,153.3899994,153.3147736,56504500
23/12/2022,151.9600067,153.3899994,148.8300018,152.0599976,151.9854279,34932600
27/12/2022,150.7400055,151,140.5599976,141.2100067,141.1407623,46490200
28/12/2022,139.2700043,142.6199951,138.8399963,140.3600006,140.291153,35106600
29/12/2022,144.0200043,146.8300018,142.2700043,146.0299988,145.9583893,35492300
30/12/2022,143.3399963,146.2899933,142.3300018,146.1399994,146.0683289,31049000
03/01/2023,148.5099945,149.9600067,140.9600067,143.1499939,143.0797729,40127700
04/01/2023,145.6699982,148.5299988,142.4100037,147.4900055,147.4176788,43132400
05/01/2023,144.9100037,145.6399994,141.4799957,142.6499939,142.5800476,38916800
06/01/2023,144.7400055,150.1000061,140.3399963,148.5899963,148.5171204,40504400
09/01/2023,152.8399963,160.5599976,151.4100037,156.2799988,156.2033539,50423100
10/01/2023,155.0700073,159.6199951,154.7200012,159.0899963,159.0119629,38410100
11/01/2023,158.3999939,160.2799988,155.6300049,160.0099945,159.9315186,35328500
12/01/2023,161,166.3699951,154.9199982,165.1100006,165.0290375,55140900
13/01/2023,162.7799988,169.2200012,161.6499939,168.9900055,168.907135,44728700
17/01/2023,168.9900055,177.2799988,168.9900055,177.0200043,176.9332123,51110200
18/01/2023,176.6699982,178.7299957,172.8200073,173.7700043,173.6847992,43962400
19/01/2023,170.3600006,171.9700012,167.3099976,167.6499939,167.5677795,45293200
20/01/2023,170.1100006,178.5599976,168.25,178.3899994,178.3025055,56496700
23/01/2023,180.6399994,192.4499969,178.1799927,191.9299927,191.8358765,65516300
24/01/2023,188.2700043,194.9499969,188.1999969,192.6499939,192.5555267,49620400
25/01/2023,189.1300049,193.6999969,185.8000031,193.2299957,193.1352386,44953700
26/01/2023,197.0099945,201.6600037,192.7799988,198.0200043,197.9228973,48953500
27/01/2023,194.6199951,206.2799988,194.0500031,203.6499939,203.5501251,54214200
30/01/2023,199.5,201.3999939,191.5,191.6199951,191.5260315,48861100
31/01/2023,191.6999969,196.8699951,189.5,195.3699951,195.2741852,49801700
01/02/2023,196.9100037,211.9199982,196.1100006,209.4299927,209.3272858,66047700
02/02/2023,210,219.4900055,207,217.0899963,216.9835358,56427600
03/02/2023,210,217.4499969,207.8899994,211,210.8965149,42936600
06/02/2023,208.0599976,215.6999969,207.8600006,210.8899994,210.7865906,45219700
07/02/2023,213.8200073,222.5899963,211.5,221.7299957,221.6212616,66415000
08/02/2023,223.8699951,228.7799988,220.0800018,222.0500031,221.9411316,55965100
09/02/2023,226.0599976,230.1999969,221.1999969,223.3699951,223.2604523,52387600
10/02/2023,216.8999939,220.7799988,208.1100006,212.6499939,212.5457153,55073700
13/02/2023,215.3800049,220.4799957,209.6199951,217.8800049,217.7731628,47491900
14/02/2023,215.7799988,230.4900055,213.6600037,229.7100067,229.5973358,67547400
15/02/2023,225.4900055,228.5500031,221.0599976,227.6399994,227.5283356,42057500
16/02/2023,221.3300018,225.5,219.2700043,220.0200043,219.9120941,41202600
17/02/2023,216.3099976,217.3999939,209.75,213.8800049,213.7751312,46588800
21/02/2023,210,214.9400024,206.1799927,206.5500031,206.4487,41001500
22/02/2023,207.0700073,211.0399933,204.2100067,207.5399933,207.4382172,51318400
23/02/2023,234.3999939,238.8800049,230.25,236.6399994,236.5239563,111799500
24/02/2023,232.25,234.7400055,229.4700012,232.8600006,232.7457886,58971600
27/02/2023,236.6999969,238.8000031,234.5399933,235.0099945,234.8947449,45299400
28/02/2023,233.7200012,238.25,232.0599976,232.1600037,232.0461578,45596300
